"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1939520999017546109","Mon Jun 30 03:06:55 +0000 2025","16","Momen ketika Presiden @Prabowo kaget lihat Tomy Winata di Peresmian ekosistem baterai EV Lapangan kerja baru terbuka Berlanjut Berkerja dan Berkarya demi bangsa #prabowobersamarakyat metro_tv https://t.co/O9wkXBSlQd","1939520999017546109","https://pbs.twimg.com/ext_tw_video_thumb/1939520960580952064/pu/img/HS61wGGeq2PgOHxT.jpg","","in","","0","1","1","https://x.com/undefined/status/1939520999017546109","1418311652462579713",
"1939503194327134488","Mon Jun 30 01:56:10 +0000 2025","0","Diresmikan Prabowo Ini Potret Proyek Baterai EV RI Senlai Rp96 04 T https://t.co/IXq25sEXAg","1939503194327134488","","","in","","0","0","0","https://x.com/undefined/status/1939503194327134488","847372542830444544",
"1939443963540496433","Sun Jun 29 22:00:48 +0000 2025","0","RI Bangun Ekosistem Baterai EV Jepang Sampai AS Minat Beli https://t.co/ixU59xG1Zo","1939443963540496433","","","in","","0","0","0","https://x.com/undefined/status/1939443963540496433","847372542830444544",
"1939428666062086520","Sun Jun 29 21:00:01 +0000 2025","1","Nilai investasi pabrik baterai EV terintegrasi capai Rp100 triliun https://t.co/pbXGiT5YaT","1939428666062086520","","","in","","0","0","0","https://x.com/undefined/status/1939428666062086520","121640063",
"1939349389556011218","Sun Jun 29 15:45:00 +0000 2025","0","Presiden Prabowo Subianto menyoroti peran mantan presiden Joko Widodo (Jokowi) dalam mendorong proyek pengembangan industri baterai kendaraan listrik (baterai EV) di Indonesia. https://t.co/FqbgOObgSr","1939349389556011218","","","in","","0","1","0","https://x.com/undefined/status/1939349389556011218","68930552",
"1939345052435947956","Sun Jun 29 15:27:46 +0000 2025","1","Proyek Baterai EV Terintegrasi Hemat BBM Hingga Buka 43.000 Lapangan Kerja https://t.co/oatd5aJyfa","1939345052435947956","","","in","","1","0","1","https://x.com/undefined/status/1939345052435947956","990237626",
"1939327513190420655","Sun Jun 29 14:18:04 +0000 2025","2","Proyek Baterai EV Jalan RI Bisa Ketiban Durian Runtuh Rp481 55 T https://t.co/ADUhtYTKBI","1939327513190420655","","","in","","0","0","0","https://x.com/undefined/status/1939327513190420655","847372542830444544",
"1939319915745513499","Sun Jun 29 13:47:53 +0000 2025","1","CIO Danantara Pandu Sjahrir mengungkapkan pihaknya membuka peluang untuk terlibat dalam proyek besar pengembangan ekosistem baterai kendaraan listrik (EV) integrasi yang baru saja diresmikan oleh Presiden Prabowo Subianto https://t.co/UhYcEYyWuB","1939319915745513499","","","in","","0","0","0","https://x.com/undefined/status/1939319915745513499","68930552",
"1939296016811061408","Sun Jun 29 12:12:55 +0000 2025","70","Presiden @prabowo Resmikan Industri Baterai EV Terintegrasi terbesar Asia. Groundbreaking Industri Baterai Kendaraan Listrik Hari ini Minggu 29 juni. Proyek ini merupakan pengembangan industri dari hulu ke hilir yang terdiri dari enam proyek secara terintegrasi yang https://t.co/YdcfbhGosW","1939296016811061408","https://pbs.twimg.com/amplify_video_thumb/1939295910871396352/img/lYyTzDK5x8nWqSNO.jpg","","in","","2","10","19","https://x.com/undefined/status/1939296016811061408","799023207294504960",
"1939288990924112196","Sun Jun 29 11:45:00 +0000 2025","3","Target ambisius ini merupakan bagian dari pengembangan ekosistem industri baterai EV terintegrasi yang saat ini mulai dibangun. https://t.co/JBPJ9iaqTU","1939288990924112196","","","in","","0","2","1","https://x.com/undefined/status/1939288990924112196","68930552",
"1939288693665411092","Sun Jun 29 11:43:49 +0000 2025","0","Proyek Baterai EV Jalan RI Bisa Hemat Impor BBM 300 Ribu Kilo Liter https://t.co/rx7KKHrkix","1939288693665411092","","","in","","1","1","0","https://x.com/undefined/status/1939288693665411092","847372542830444544",
"1939287430374547481","Sun Jun 29 11:38:48 +0000 2025","11","Prabowo Beber Industri Baterai EV Malut-Karawang Bisa Hasilkan Rp777 T https://t.co/rfSiG6FYT4","1939287430374547481","","","in","","0","0","1","https://x.com/undefined/status/1939287430374547481","17128975",
"1939285983352274970","Sun Jun 29 11:33:03 +0000 2025","3","Bahlil: Pabrik Baterai EV di Karawang Bisa Serap hingga 35.000 Tenaga Kerja Baca di: https://t.co/XXJm1URYNB https://t.co/m4BfUbqx4N","1939285983352274970","https://pbs.twimg.com/media/Gum6I16WYAAQcMp.jpg","","in","","3","3","0","https://x.com/undefined/status/1939285983352274970","23343960",
"1939280994349289678","Sun Jun 29 11:13:13 +0000 2025","2","Ekosistem Baterai EV Terintegrasi Sedot Investasi US$ 6 Miliar https://t.co/7QD6DEBuM7 via @InvestorID","1939280994349289678","","","in","","0","0","0","https://x.com/undefined/status/1939280994349289678","238091066",
"1939277676793254025","Sun Jun 29 11:00:02 +0000 2025","4","[FULL] Prabowo Resmikan 'Groundbreaking' Proyek Baterai EV Terbesar Asia di Karawang https://t.co/d26HjqYhir","1939277676793254025","","","in","","1","0","1","https://x.com/undefined/status/1939277676793254025","71436318",
"1939275024516731029","Sun Jun 29 10:49:30 +0000 2025","0","Presiden Prabowo Subianto meresmikan groundbreaking megaproyek ekosistem baterai kendaraan listrik (electric vehicle/EV) terintegrasi (Grand Package) di Halmahera Timur Maluku Utara dan Karawang Jawa Barat dengan nilai investasi mencapai USD5 9 miliar atau setara Rp96 https://t.co/bVlWV22FZ9","1939275024516731029","https://pbs.twimg.com/media/GumwUIEWgAAKNqh.jpg","","in","","0","0","0","https://x.com/undefined/status/1939275024516731029","231355136",
"1939263742556127635","Sun Jun 29 10:04:40 +0000 2025","0","Video: Prabowo Resmikan Proyek Ekosistem Baterai EV Senilai Rp 96 T https://t.co/ObPuHWB68l","1939263742556127635","","","in","","0","0","0","https://x.com/undefined/status/1939263742556127635","847372542830444544",
"1939262828432810238","Sun Jun 29 10:01:02 +0000 2025","0","Kelakar Prabowo Minta Seskab Teddy Catat Pejabat yang Absen di Peresmian Baterai EV https://t.co/KBQyFjpmp8","1939262828432810238","","","in","","0","0","1","https://x.com/undefined/status/1939262828432810238","990237626",
"1939262735566663936","Sun Jun 29 10:00:40 +0000 2025","0","Target Swasembada 100 Gigawatt Prabowo Minta Perbanyak Proyek Baterai EV https://t.co/4N6XTvbRwu","1939262735566663936","","","in","","0","0","0","https://x.com/undefined/status/1939262735566663936","990237626",
"1939262686455546042","Sun Jun 29 10:00:28 +0000 2025","0","Prabowo Puji Program Hilirisasi Jokowi saat Resmikan Groundbreaking Ekosistem Baterai EV https://t.co/OSAomtuokI","1939262686455546042","","","in","","0","0","0","https://x.com/undefined/status/1939262686455546042","990237626",
"1939262579635036188","Sun Jun 29 10:00:03 +0000 2025","0","Prabowo Resmikan Proyek Ekosistem Baterai EV Terintegrasi Senilai Rp95 Triliun https://t.co/ZR6IlOkeha","1939262579635036188","","","in","","0","0","0","https://x.com/undefined/status/1939262579635036188","990237626",
"1939258300048273544","Sun Jun 29 09:43:03 +0000 2025","41","Presiden RI @prabowo Subianto melakukan groundbreaking proyek ekosistem baterai kendaraan listrik (Electric Vehicle/EV) terbesar di Asia di Karawang Jawa Barat Minggu (29/6/2025). https://t.co/gms0BUn73g","1939258300048273544","https://pbs.twimg.com/amplify_video_thumb/1939258023098056704/img/Uw3g9zFGTfrrboJd.jpg","","in","","1","6","14","https://x.com/undefined/status/1939258300048273544","235931838",
"1939255855834124410","Sun Jun 29 09:33:20 +0000 2025","36","Presiden RI Prabowo Subianto meresmikan peletakan batu pertama atau groundbreaking proyek ekosistem baterai kendaraan listrik (Electric Vehicle/EV) terbesar di Asia di Karawang Jawa Barat Proyek tersebut dioperasikan oleh PT Aneka Tambang (Antam) PT Indonesia Battery https://t.co/ggUT5YPbYp","1939255855834124410","https://pbs.twimg.com/ext_tw_video_thumb/1939255770773700608/pu/img/7eyPFMlh4ouLTAR5.jpg","","in","","0","2","11","https://x.com/undefined/status/1939255855834124410","1289954556411969537",
"1939250132136145084","Sun Jun 29 09:10:35 +0000 2025","6","Prabowo Resmikan Proyek Baterai EV RI Rp96 04 Triliun Ini Pemiliknya https://t.co/7Ju8CiBtgs","1939250132136145084","","","in","","0","0","4","https://x.com/undefined/status/1939250132136145084","847372542830444544",
"1939249850107011222","Sun Jun 29 09:09:28 +0000 2025","6","Baterai CATL Bisa Buat 300 Ribu EV Sumbang Rp728 T ke Ekonomi RI https://t.co/dLIhXncyuJ","1939249850107011222","","","in","","0","0","0","https://x.com/undefined/status/1939249850107011222","1582972008479920129",
"1925514321658081682","Thu May 22 11:29:23 +0000 2025","0","Direstui Prabowo Huayou Resmi Gantikan LG Di Proyek Baterai EV RI https://t.co/xTh5rg6QUX","1925514321658081682","","","in","","0","0","0","https://x.com/undefined/status/1925514321658081682","847372542830444544",
"1925504512212836448","Thu May 22 10:50:24 +0000 2025","0","Proyek Baterai EV Diambil Alih Huayou Bahlil: LG Saya Hentikan! https://t.co/rjU2uBuVDm","1925504512212836448","","","in","","0","0","0","https://x.com/undefined/status/1925504512212836448","990237626",
"1925501557585608770","Thu May 22 10:38:40 +0000 2025","0","Menteri ESDM Bahlil Lahadalia mengungkapkan alasannya membatalkan investasi dengan perusahaan asal Korea Selatan (Korsel) LG pada sektor baterai EV atau baterai mobil listrik. | #Bahlil #LG https://t.co/gvETBQkBXR","1925501557585608770","","","in","","0","0","0","https://x.com/undefined/status/1925501557585608770","23343960",
"1925470170589581504","Thu May 22 08:33:56 +0000 2025","0","Bahlil hingga Airlangga Menghadap Prabowo Lapor Update Proyek Baterai EV https://t.co/6hwlQjWrM7","1925470170589581504","","","in","","0","0","0","https://x.com/undefined/status/1925470170589581504","132078023",
"1925468813367419348","Thu May 22 08:28:33 +0000 2025","0","Prabowo Panggil Bahlil Bahas Pengganti LG di Proyek Baterai EV https://t.co/fwerBavrr4","1925468813367419348","","","in","","0","0","0","https://x.com/undefined/status/1925468813367419348","990237626",
"1925457095136354401","Thu May 22 07:41:59 +0000 2025","0"," Hari ini kami akan ratas (rapat terbatas) dalam pembahasan kelanjutan EV (kendaraan listrik) baterai mobil terkait dengan LG kata Bahlil. https://t.co/t0rSCDbmFC","1925457095136354401","","","in","","0","0","0","https://x.com/undefined/status/1925457095136354401","18071520",
"1925069599323914543","Wed May 21 06:02:24 +0000 2025","0","Produsen baterai kendaraan listrik terbesar dunia asal China Contemporary Amperex Technology Co. Limited (CATL) akan mulai produksi baterai EV di Indonesia paling lambat Maret 2026. Investasi ini merupakan hasil kerja sama dengan Indonesia Battery Corporation (IBC) untuk","1925069647524856088","","GNFI","in","","0","1","0","https://x.com/undefined/status/1925069647524856088","39677695",
"1924986631062265988","Wed May 21 00:32:32 +0000 2025","0","Intip Rekomendasi Saham Antam (ANTM) yang Mulai Fokus ke Baterai EV https://t.co/y3FAGyjoXE","1924986631062265988","","","in","","0","0","0","https://x.com/undefined/status/1924986631062265988","262026799",
"1924446678846976164","Mon May 19 12:57:05 +0000 2025","10","@chenaboi Lagi dibangun smelter dan pabrik pendukung untuk bangun pabrik baterai EV bersama BUMN IBC (Indonesia Battery Corporation Filipina stop ekspor katalis naikin harga nickel dan banyak duit konglo masuk. Yg thread hilirisasi ku bikin itu. Trump jga bakal ngepush utk industri","1924449230003093892","","abonaboi","in","","0","1","1","https://x.com/undefined/status/1924449230003093892","1034308064",
